시군명,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리부서명,관리기관전화번호,데이터기준일자
수원시,경기도 수원시 장안구 정조로922번길 2 보신약국,경기도 수원시 장안구 영화동 283-2,37.290033,127.013527,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 정조로 920,경기도 수원시 장안구 영화동 283-4,37.289817,127.01368,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 정조로 916,경기도 수원시 장안구 영화동 282-8,37.289533,127.013899,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 조원동 680-2,37.293221,127.011227,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 조원동 680-2,37.293398,127.011633,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 조원동 680-2,37.293556,127.012118,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 수성로 380,경기도 수원시 장안구 영화동 263-24,37.293871,127.01306,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 정조로 936-2 가로판매대7,경기도 수원시 장안구 영화동 302,37.292529,127.011661,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 정조로 952,경기도 수원시 장안구 영화동 301-6,37.292304,127.011836,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 정조로 936-2 가로판매대7,경기도 수원시 장안구 영화동 302,37.292024,127.012033,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 정조로 936-2 가로판매대7,경기도 수원시 장안구 영화동 302,37.291691,127.012287,2003,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 정조로 926-2 가로판매대3,경기도 수원시 장안구 영화동 357,37.290781,127.012586,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 정조로 936-2 가로판매대7,경기도 수원시 장안구 영화동 302,37.291443,127.012101,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 정조로 936-2 가로판매대7,경기도 수원시 장안구 영화동 302,37.291673,127.011932,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 정조로 936-2 가로판매대7,경기도 수원시 장안구 영화동 302,37.292047,127.011656,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 정조로 936-2 가로판매대7,경기도 수원시 장안구 영화동 302,37.292304,127.011453,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 정조로 936-2 가로판매대7,경기도 수원시 장안구 영화동 302,37.292628,127.011216,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 정조로 959-2 가로판매대6,경기도 수원시 장안구 영화동 452-1,37.292921,127.011002,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 정조로 959-2 가로판매대6,경기도 수원시 장안구 영화동 452-1,37.293088,127.010855,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 정조로 926-2 가로판매대3,경기도 수원시 장안구 영화동 357,37.290686,127.012659,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 정조로 926-2 가로판매대3,경기도 수원시 장안구 영화동 357,37.290398,127.012873,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 정조로 926-2 가로판매대3,경기도 수원시 장안구 영화동 357,37.290114,127.013088,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 정조로 926-2 가로판매대3,경기도 수원시 장안구 영화동 357,37.289848,127.013285,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 정조로 926-2 가로판매대3,경기도 수원시 장안구 영화동 357,37.289605,127.01346,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 정조로 926-2 가로판매대3,경기도 수원시 장안구 영화동 357,37.289321,127.013634,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로259번길 10 월드프라자,경기도 수원시 장안구 영화동 327-8,37.289087,127.013527,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 정조로 936-2 가로판매대7,경기도 수원시 장안구 영화동 302,37.291114,127.012349,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 379-2,37.290002,127.008779,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 379-2,37.289741,127.008971,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 영화로 25 샬롬빌,경기도 수원시 장안구 영화동 416-16,37.289425,127.009197,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 379-2,37.290385,127.008492,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 영화로 41 명륜빌라,경기도 수원시 장안구 영화동 409-10,37.290642,127.008295,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 영화로 43 정택하이츠빌,경기도 수원시 장안구 영화동 409-6,37.290871,127.008126,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 379-2,37.29111,127.007956,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 영화로 53,경기도 수원시 장안구 영화동 387-9,37.291453,127.007691,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 370-2,37.291809,127.007443,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 382-1,37.289358,127.009535,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 382-1,37.288245,127.007212,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로30번길 20-1,경기도 수원시 장안구 영화동 426-33,37.288033,127.006817,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 382-1,37.287785,127.006248,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 382-1,37.289605,127.010048,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 정조로 926-2 가로판매대3,경기도 수원시 장안구 영화동 357,37.289826,127.010516,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 정조로 926-2 가로판매대3,경기도 수원시 장안구 영화동 357,37.290114,127.011125,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 정조로 926-2 가로판매대3,경기도 수원시 장안구 영화동 357,37.290272,127.011478,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로259번길 39 남천빌딩,경기도 수원시 장안구 영화동 336-1,37.290479,127.011951,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 382-1,37.289056,127.008915,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 382-1,37.28874,127.008266,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 382-1,37.288511,127.007731,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 217 한국은행수원지점,경기도 수원시 장안구 영화동 439,37.287069,127.010099,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 229 벼룩식장,경기도 수원시 장안구 영화동 438-12,37.287384,127.010589,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 235 메디움수원요양병원,경기도 수원시 장안구 영화동 436-8,37.287551,127.010922,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 235 메디움수원요양병원,경기도 수원시 장안구 영화동 436-8,37.287717,127.011204,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 239,경기도 수원시 장안구 영화동 435-7,37.287889,127.011486,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로247번길 1 LPG충전소,경기도 수원시 장안구 영화동 365-1,37.28806,127.011773,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로247번길 1 LPG충전소,경기도 수원시 장안구 영화동 365-1,37.288321,127.012219,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 349-92,37.288474,127.012529,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 253 신경남카센타,경기도 수원시 장안구 영화동 328-3,37.288677,127.012856,2003,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 257 명동분식,경기도 수원시 장안구 영화동 328-11,37.288817,127.013082,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 217 한국은행수원지점,경기도 수원시 장안구 영화동 439,37.28692,127.009862,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 217 한국은행수원지점,경기도 수원시 장안구 영화동 439,37.286736,127.009529,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 217 한국은행수원지점,경기도 수원시 장안구 영화동 439-1,37.286582,127.009258,2003,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 217 한국은행수원지점,경기도 수원시 장안구 영화동 439-1,37.286537,127.00914,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 211 그린의원,경기도 수원시 장안구 영화동 443-13,37.286411,127.008954,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 205,경기도 수원시 장안구 영화동 375-27,37.286154,127.008576,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 205,경기도 수원시 장안구 영화동 371-136,37.285943,127.008204,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 217 한국은행수원지점,경기도 수원시 장안구 영화동 381-12,37.285708,127.007843,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 256-2 가로판매대11,경기도 수원시 장안구 영화동 349-7,37.287544,127.011398,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 256-2 가로판매대11,경기도 수원시 장안구 영화동 349-7,37.286976,127.010399,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 256-2 가로판매대11,경기도 수원시 장안구 영화동 349-7,37.286819,127.010147,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 256-2 가로판매대11,경기도 수원시 장안구 영화동 349-7,37.286682,127.009911,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 256-2 가로판매대11,경기도 수원시 장안구 영화동 349-7,37.286518,127.009674,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 256-2 가로판매대11,경기도 수원시 장안구 영화동 349-7,37.286411,127.009445,2003,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 371-100,37.28624,127.009193,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 371-100,37.286129,127.00898,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 371-100,37.285976,127.008705,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 371-100,37.285805,127.008423,2003,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 217 한국은행수원지점,경기도 수원시 장안구 영화동 381-12,37.285645,127.008484,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 256-2 가로판매대11,경기도 수원시 장안구 영화동 349-7,37.287785,127.011717,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 217 한국은행수원지점,경기도 수원시 장안구 영화동 381-12,37.285603,127.008835,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 256-2 가로판매대11,경기도 수원시 장안구 영화동 349-7,37.287125,127.010681,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 256-2 가로판매대11,경기도 수원시 장안구 영화동 349-7,37.287907,127.011954,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 256-2 가로판매대11,경기도 수원시 장안구 영화동 349-7,37.288114,127.012275,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 256-2 가로판매대11,경기도 수원시 장안구 영화동 349-7,37.288308,127.012619,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 256-2 가로판매대11,경기도 수원시 장안구 영화동 349-7,37.28847,127.012907,2003,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 256-2 가로판매대11,경기도 수원시 장안구 영화동 349-7,37.288717,127.013324,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 256-2 가로판매대11,경기도 수원시 장안구 영화동 349-7,37.288893,127.013623,2003,통신주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 256-2 가로판매대11,경기도 수원시 장안구 영화동 349-7,37.287312,127.01095,2003,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로 30,경기도 수원시 장안구 영화동 421-27,37.287754,127.005701,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 382-1,37.287551,127.005825,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로 26 영진빌딩,경기도 수원시 장안구 영화동 425-3,37.287366,127.005982,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로 20 삼경카센타,경기도 수원시 장안구 영화동 425-7,37.286911,127.006326,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로 14 한국타일,경기도 수원시 장안구 영화동 445-7,37.286452,127.006698,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로 12,경기도 수원시 장안구 영화동 445-16,37.286258,127.006851,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로 10 서울은행,경기도 수원시 장안구 영화동 445-11,37.286195,127.00689,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 368-4,37.285857,127.007133,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로 2,경기도 수원시 장안구 영화동 444-7,37.285736,127.00733,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 팔달로 197,경기도 수원시 장안구 영화동 444-8,37.285686,127.007696,2003,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로 9,경기도 수원시 장안구 영화동 446-7,37.286019,127.006738,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로 34 대도종합건재,경기도 수원시 장안구 영화동 421-19,37.288024,127.005453,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로 40,경기도 수원시 장안구 영화동 421-3,37.288493,127.005086,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로 46,경기도 수원시 장안구 영화동 404-9,37.288795,127.004855,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로 52,경기도 수원시 장안구 영화동 404-18,37.289254,127.004494,2003,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로 54 칠공빌딩,경기도 수원시 장안구 영화동 392-4,37.289552,127.004268,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로 56 꽃잠 하우스,경기도 수원시 장안구 영화동 392-5,37.289714,127.004133,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로 60,경기도 수원시 장안구 영화동 392-6,37.289998,127.003913,2003,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 수성로 286,경기도 수원시 장안구 영화동 393-1,37.290453,127.003558,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 368-2,37.289849,127.003755,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 369-3,37.289349,127.004128,2003,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로53번길 3 유정약국,경기도 수원시 장안구 영화동 403-3,37.28925,127.004218,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로 45,경기도 수원시 장안구 영화동 403-15,37.288867,127.004511,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로41번길 4,경기도 수원시 장안구 영화동 403-13,37.288556,127.004759,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 422-17,37.28815,127.005069,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로 31 청산학원,경기도 수원시 장안구 영화동 422-33,37.287754,127.00539,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로29번길 1,경기도 수원시 장안구 영화동 424-1,37.287389,127.005672,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로 21-2,경기도 수원시 장안구 영화동 424-33,37.286993,127.005977,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로 15,경기도 수원시 장안구 영화동 446-1,37.286574,127.006287,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로 9,경기도 수원시 장안구 영화동 446-7,37.286168,127.006631,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 368-2,37.290106,127.003558,2003,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 정자동 86,37.290845,127.002966,2003,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로 73,경기도 수원시 장안구 정자동 76-8,37.2907,127.002932,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로 73,경기도 수원시 장안구 정자동 76-8,37.290642,127.002831,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 수성로275번길 1 동호빌딩,경기도 수원시 장안구 정자동 76-6,37.290417,127.002177,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 수성로 267,경기도 수원시 장안구 정자동 76-18,37.290245,127.001703,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 수성로 263 휘테스,경기도 수원시 장안구 정자동 76-3,37.290088,127.001263,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 수성로 259 박이비인후과,경기도 수원시 장안구 정자동 75-10,37.289903,127.00066,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 수성로 253 정자메디컬센터,경기도 수원시 장안구 정자동 75-7,37.289714,127.000152,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 수성로 247,경기도 수원시 장안구 정자동 75-5,37.289574,126.999718,2003,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 368-2,37.290426,127.003321,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 368-1,37.290511,127.003146,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 368-1,37.290363,127.002707,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 368-1,37.290178,127.002177,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 368-1,37.289971,127.001596,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 368-1,37.289813,127.001105,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 팔달구 수성로 256,경기도 수원시 팔달구 화서동 638,37.289588,127.000496,2003,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 팔달구 화서동 7-32,37.286875,127.004601,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 팔달구 수성로258번길 70 화홍초등학교,경기도 수원시 팔달구 화서동 7-1,37.28715,127.00406,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 369-2,37.28729,127.003806,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 369-2,37.287488,127.003428,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 369-2,37.287646,127.003124,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 369-2,37.287813,127.002819,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 369-2,37.287966,127.002515,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 팔달구 화서동 773,37.2882,127.002239,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 369-2,37.288376,127.002058,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로29번길 20,경기도 수원시 장안구 영화동 423-8,37.287146,127.004511,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로29번길 18 청우빌리지,경기도 수원시 장안구 영화동 423-26,37.287222,127.004719,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 팔달구 장안로7번길 35,경기도 수원시 팔달구 화서동 7-11,37.286691,127.004979,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로29번길 10,경기도 수원시 장안구 영화동 422-40,37.287439,127.005154,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로 29,경기도 수원시 장안구 영화동 422-43,37.287574,127.005447,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 팔달구 화서동 17-5,37.286524,127.005328,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로7번길 19,경기도 수원시 장안구 영화동 376-11,37.286249,127.00587,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 369-2,37.286119,127.006146,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 장안구 장안로7번길 7,경기도 수원시 장안구 영화동 376-41,37.285974,127.006417,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 369-2,37.285826,127.006732,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 368-5,37.285591,127.007087,,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 장안구 영화동 368-5,37.285348,127.007206,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 고색동 894-77,37.259594,126.973588,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 세류동 1215,37.253387,127.020177,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 세류동 1215,37.253743,127.020374,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 세류동 1215,37.254139,127.020577,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 세류동 1215,37.254441,127.020735,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 세류동 1215,37.25477,127.020916,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 세류동 1215,37.255162,127.021102,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 세류동 1215,37.255454,127.021276,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 세류동 1215,37.255716,127.021406,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 세류동 1215,37.256004,127.021553,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 세류동 1215,37.253008,127.019985,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 세류동 1215,37.252747,127.019861,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 세류동 1215,37.2524,127.019681,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 세류동 1215,37.252067,127.019495,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 세류동 1215,37.251729,127.019325,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 세류동 1215,37.251463,127.019196,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 세류동 1215,37.251022,127.018965,,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 세류동 1215,37.25072,127.018795,,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 권선구 경수대로165번길 1,경기도 수원시 권선구 세류동 1227,37.245278,127.017475,1993,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 권선동 875,37.241367,127.017035,1993,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 권선동 875,37.241246,127.016815,1993,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 권선구 경수대로165번길 1,경기도 수원시 권선구 세류동 1227,37.242093,127.017108,1993,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 권선구 경수대로165번길 1,경기도 수원시 권선구 세류동 1227,37.241777,127.016939,1993,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 권선구 경수대로165번길 1,경기도 수원시 권선구 세류동 1227,37.241421,127.01664,1993,전용주,도로관리과,031-228-4309,2021-08-23
수원시,,경기도 수원시 권선구 세류동 1228,37.241232,127.016195,1993,벽부주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 권선구 경수대로165번길 1,경기도 수원시 권선구 세류동 1227,37.245742,127.01747,1993,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 권선구 경수대로165번길 1,경기도 수원시 권선구 세류동 1227,37.246017,127.017487,1993,전용주,도로관리과,031-228-4309,2021-08-23
수원시,경기도 수원시 권선구 경수대로165번길 1,경기도 수원시 권선구 세류동 1227,37.246354,127.017498,1993,전용주,도로관리과,031-228-4309,2021-08-23
